timestamp,vin,charge_status,ac_input_voltage,ac_input_current,obc_charge_power_kw,obc_output_voltage,obc_output_current,obc_temperature,pack_voltage,pack_current,soc,cell_temp_max,insulation_resistance,alarm_level,dtc_active
2026-08-16T14:00:14,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.0,404.89,-109.74,55.3,34.1,2987.8,0,
2026-08-16T14:00:15,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.0,404.98,-109.62,55.33,34.1,2985.9,0,
2026-08-16T14:00:16,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.08,-109.6,55.35,34.1,2984.2,0,
2026-08-16T14:00:17,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.14,-109.68,55.37,34.1,2982.9,0,
2026-08-16T14:00:18,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.13,-109.84,55.39,34.1,2982.0,0,
2026-08-16T14:00:19,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.05,-110.03,55.41,34.1,2981.5,0,
2026-08-16T14:00:20,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.95,-110.22,55.43,34.1,2981.5,0,
2026-08-16T14:00:21,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.86,-110.35,55.45,34.1,2981.8,0,
2026-08-16T14:00:22,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.84,-110.4,55.48,34.2,2982.5,0,
2026-08-16T14:00:23,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.89,-110.35,55.5,34.2,2983.4,0,
2026-08-16T14:00:24,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.98,-110.21,55.52,34.2,2984.6,0,
2026-08-16T14:00:25,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.08,-110.03,55.54,34.1,2985.8,0,
2026-08-16T14:00:26,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.13,-109.83,55.56,34.1,2987.1,0,
2026-08-16T14:00:27,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.12,-109.68,55.59,34.1,2988.3,0,
2026-08-16T14:00:28,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.04,-109.6,55.61,34.2,2989.3,0,
2026-08-16T14:00:29,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.94,-109.63,55.63,34.2,2990.1,0,
2026-08-16T14:00:30,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.86,-109.74,55.65,34.2,2990.5,0,
2026-08-16T14:00:31,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.84,-109.92,55.67,34.2,2990.6,0,
2026-08-16T14:00:32,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.88,-110.12,55.69,34.2,2990.2,0,
2026-08-16T14:00:33,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.98,-110.28,55.72,34.2,2989.4,0,
2026-08-16T14:00:34,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.08,-110.38,55.74,34.2,2988.3,0,
2026-08-16T14:00:35,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.13,-110.39,55.76,34.2,2986.7,0,
2026-08-16T14:00:36,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.12,-110.3,55.78,34.3,2984.8,0,
2026-08-16T14:00:37,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.04,-110.14,55.8,34.3,2982.7,0,
2026-08-16T14:00:38,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.93,-109.94,55.82,34.3,2980.4,0,
2026-08-16T14:00:39,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.85,-109.76,55.84,34.2,2978.0,0,
2026-08-16T14:00:40,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.83,-109.63,55.87,34.2,2975.6,0,
2026-08-16T14:00:41,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.88,-109.6,55.89,34.3,2973.4,0,
2026-08-16T14:00:42,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.98,-109.67,55.91,34.3,2971.3,0,
2026-08-16T14:00:43,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.07,-109.81,55.93,34.3,2969.5,0,
2026-08-16T14:00:44,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.13,-110.0,55.95,34.3,2968.1,0,
2026-08-16T14:00:45,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.11,-110.19,55.98,34.3,2967.1,0,
2026-08-16T14:00:46,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,405.03,-110.34,56.0,34.3,2966.5,0,
2026-08-16T14:00:47,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.93,-110.4,56.02,34.3,2966.3,0,
2026-08-16T14:00:48,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.1,404.85,-110.36,56.04,34.3,2966.5,0,
2026-08-16T14:00:49,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.83,-110.24,56.06,34.3,2967.1,0,
2026-08-16T14:00:50,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.88,-110.05,56.08,34.4,2967.9,0,
2026-08-16T14:00:51,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.98,-109.86,56.1,34.4,2969.0,0,
2026-08-16T14:00:52,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.07,-109.69,56.13,34.4,2970.3,0,
2026-08-16T14:00:53,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.12,-109.61,56.15,34.4,2971.5,0,
2026-08-16T14:00:54,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.1,-109.62,56.17,34.3,2972.8,0,
2026-08-16T14:00:55,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.02,-109.72,56.19,34.4,2973.9,0,
2026-08-16T14:00:56,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.92,-109.89,56.21,34.4,2974.7,0,
2026-08-16T14:00:57,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.84,-110.09,56.23,34.4,2975.2,0,
2026-08-16T14:00:58,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.83,-110.27,56.26,34.4,2975.4,0,
2026-08-16T14:00:59,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.88,-110.38,56.28,34.4,2975.2,0,
2026-08-16T14:01:00,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.97,-110.4,56.3,34.4,2974.6,0,
2026-08-16T14:01:01,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.07,-110.32,56.32,34.4,2973.5,0,
2026-08-16T14:01:02,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.12,-110.16,56.34,34.4,2972.1,0,
2026-08-16T14:01:03,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.1,-109.97,56.37,34.4,2970.3,0,
2026-08-16T14:01:04,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.02,-109.78,56.39,34.5,2968.2,0,
2026-08-16T14:01:05,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.91,-109.65,56.41,34.5,2965.9,0,
2026-08-16T14:01:06,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.84,-109.6,56.43,34.4,2963.6,0,
2026-08-16T14:01:07,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.82,-109.65,56.45,34.4,2961.2,0,
2026-08-16T14:01:08,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.88,-109.79,56.47,34.4,2958.9,0,
2026-08-16T14:01:09,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.97,-109.98,56.49,34.4,2956.7,0,
2026-08-16T14:01:10,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.07,-110.17,56.52,34.5,2954.9,0,
2026-08-16T14:01:11,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.12,-110.32,56.54,34.5,2953.3,0,
2026-08-16T14:01:12,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.09,-110.4,56.56,34.5,2952.2,0,
2026-08-16T14:01:13,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.01,-110.37,56.58,34.5,2951.4,0,
2026-08-16T14:01:14,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.91,-110.26,56.6,34.5,2951.1,0,
2026-08-16T14:01:15,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.83,-110.08,56.62,34.5,2951.2,0,
2026-08-16T14:01:16,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.82,-109.88,56.65,34.5,2951.7,0,
2026-08-16T14:01:17,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.87,-109.71,56.67,34.5,2952.4,0,
2026-08-16T14:01:18,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.97,-109.61,56.69,34.5,2953.5,0,
2026-08-16T14:01:19,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.07,-109.61,56.71,34.5,2954.7,0,
2026-08-16T14:01:20,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.11,-109.7,56.73,34.5,2956.0,0,
2026-08-16T14:01:21,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.09,-109.87,56.76,34.5,2957.2,0,
2026-08-16T14:01:22,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.0,-110.06,56.78,34.5,2958.4,0,
2026-08-16T14:01:23,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.9,-110.25,56.8,34.5,2959.3,0,
2026-08-16T14:01:24,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.83,-110.37,56.82,34.6,2959.9,0,
2026-08-16T14:01:25,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.81,-110.4,56.84,34.6,2960.2,0,
2026-08-16T14:01:26,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.87,-110.33,56.86,34.6,2960.1,0,
2026-08-16T14:01:27,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,404.97,-110.19,56.88,34.6,2959.6,0,
2026-08-16T14:01:28,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.2,405.06,-109.99,56.91,34.6,2958.7,0,
2026-08-16T14:01:29,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.11,-109.8,56.93,34.6,2957.4,0,
2026-08-16T14:01:30,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.08,-109.66,56.95,34.6,2955.7,0,
2026-08-16T14:01:31,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.0,-109.6,56.97,34.6,2953.7,0,
2026-08-16T14:01:32,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.9,-109.64,56.99,34.6,2951.5,0,
2026-08-16T14:01:33,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.82,-109.77,57.02,34.7,2949.1,0,
2026-08-16T14:01:34,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.81,-109.95,57.04,34.6,2946.7,0,
2026-08-16T14:01:35,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.87,-110.15,57.06,34.6,2944.4,0,
2026-08-16T14:01:36,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.97,-110.31,57.08,34.6,2942.2,0,
2026-08-16T14:01:37,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.06,-110.39,57.1,34.6,2940.3,0,
2026-08-16T14:01:38,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.1,-110.38,57.12,34.7,2938.6,0,
2026-08-16T14:01:39,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.08,-110.28,57.15,34.7,2937.3,0,
2026-08-16T14:01:40,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.99,-110.1,57.17,34.7,2936.5,0,
2026-08-16T14:01:41,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.89,-109.91,57.19,34.7,2936.0,0,
2026-08-16T14:01:42,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.82,-109.73,57.21,34.7,2936.0,0,
2026-08-16T14:01:43,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.81,-109.62,57.23,34.7,2936.3,0,
2026-08-16T14:01:44,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.87,-109.61,57.25,34.7,2937.0,0,
2026-08-16T14:01:45,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.97,-109.68,57.27,34.7,2938.0,0,
2026-08-16T14:01:46,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.06,-109.84,57.3,34.8,2939.1,0,
2026-08-16T14:01:47,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.1,-110.04,57.32,34.8,2940.4,0,
2026-08-16T14:01:48,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.07,-110.22,57.34,34.7,2941.6,0,
2026-08-16T14:01:49,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.99,-110.36,57.36,34.7,2942.8,0,
2026-08-16T14:01:50,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.88,-110.4,57.38,34.7,2943.8,0,
2026-08-16T14:01:51,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.81,-110.35,57.41,34.7,2944.6,0,
2026-08-16T14:01:52,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.8,-110.21,57.43,34.8,2945.0,0,
2026-08-16T14:01:53,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.87,-110.02,57.45,34.8,2945.0,0,
2026-08-16T14:01:54,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.96,-109.83,57.47,34.8,2944.7,0,
2026-08-16T14:01:55,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.06,-109.67,57.49,34.8,2943.9,0,
2026-08-16T14:01:56,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.1,-109.6,57.51,34.7,2942.7,0,
2026-08-16T14:01:57,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.07,-109.63,57.53,34.7,2941.1,0,
2026-08-16T14:01:58,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.98,-109.75,57.56,34.8,2939.2,0,
2026-08-16T14:01:59,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.88,-109.92,57.58,34.8,2937.0,0,
2026-08-16T14:02:00,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.81,-110.12,57.6,34.8,2934.7,0,
2026-08-16T14:02:01,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.8,-110.29,57.62,34.8,2932.3,0,
2026-08-16T14:02:02,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.86,-110.39,57.64,34.8,2930.0,0,
2026-08-16T14:02:03,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.96,-110.39,57.66,34.8,2927.7,0,
2026-08-16T14:02:04,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.05,-110.3,57.69,34.8,2925.7,0,
2026-08-16T14:02:05,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.09,-110.13,57.71,34.8,2923.9,0,
2026-08-16T14:02:06,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.06,-109.93,57.73,34.8,2922.5,0,
2026-08-16T14:02:07,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.97,-109.75,57.75,34.9,2921.5,0,
2026-08-16T14:02:08,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.87,-109.63,57.77,34.9,2920.9,0,
2026-08-16T14:02:09,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.8,-109.6,57.8,34.8,2920.8,0,
2026-08-16T14:02:10,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.8,-109.67,57.82,34.8,2921.0,0,
2026-08-16T14:02:11,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.86,-109.82,57.84,34.8,2921.6,0,
2026-08-16T14:02:12,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.96,-110.01,57.86,34.9,2922.4,0,
2026-08-16T14:02:13,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.05,-110.2,57.88,34.9,2923.5,0,
2026-08-16T14:02:14,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.09,-110.34,57.9,34.9,2924.8,0,
2026-08-16T14:02:15,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.05,-110.4,57.92,34.9,2926.1,0,
2026-08-16T14:02:16,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.97,-110.36,57.95,34.9,2927.3,0,
2026-08-16T14:02:17,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.86,-110.23,57.97,34.9,2928.4,0,
2026-08-16T14:02:18,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.8,-110.05,57.99,34.9,2929.2,0,
2026-08-16T14:02:19,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.79,-109.85,58.01,34.9,2929.7,0,
2026-08-16T14:02:20,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.86,-109.69,58.03,35.0,2929.9,0,
2026-08-16T14:02:21,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.96,-109.61,58.05,35.0,2929.7,0,
2026-08-16T14:02:22,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.05,-109.62,58.08,35.0,2929.0,0,
2026-08-16T14:02:23,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.08,-109.73,58.1,35.0,2927.9,0,
2026-08-16T14:02:24,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.05,-109.9,58.12,35.0,2926.4,0,
2026-08-16T14:02:25,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.96,-110.1,58.14,35.0,2924.6,0,
2026-08-16T14:02:26,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.86,-110.27,58.16,35.0,2922.6,0,
2026-08-16T14:02:27,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.79,-110.38,58.19,35.0,2920.3,0,
2026-08-16T14:02:28,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.79,-110.39,58.21,35.0,2917.9,0,
2026-08-16T14:02:29,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.86,-110.31,58.23,35.0,2915.5,0,
2026-08-16T14:02:30,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.96,-110.16,58.25,35.0,2913.2,0,
2026-08-16T14:02:31,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.05,-109.96,58.27,35.0,2911.1,0,
2026-08-16T14:02:32,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.08,-109.77,58.29,35.0,2909.3,0,
2026-08-16T14:02:33,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.04,-109.64,58.31,35.0,2907.8,0,
2026-08-16T14:02:34,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.95,-109.6,58.34,35.1,2906.6,0,
2026-08-16T14:02:35,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.85,-109.66,58.36,35.1,2905.9,0,
2026-08-16T14:02:36,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.79,-109.79,58.38,35.1,2905.6,0,
2026-08-16T14:02:37,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.79,-109.98,58.4,35.1,2905.7,0,
2026-08-16T14:02:38,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.86,-110.18,58.42,35.0,2906.2,0,
2026-08-16T14:02:39,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.96,-110.33,58.45,35.0,2907.0,0,
2026-08-16T14:02:40,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.04,-110.4,58.47,35.1,2908.0,0,
2026-08-16T14:02:41,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.08,-110.37,58.49,35.1,2909.2,0,
2026-08-16T14:02:42,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.04,-110.25,58.51,35.1,2910.5,0,
2026-08-16T14:02:43,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.95,-110.07,58.53,35.1,2911.7,0,
2026-08-16T14:02:44,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.84,-109.87,58.55,35.1,2912.9,0,
2026-08-16T14:02:45,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.78,-109.71,58.58,35.1,2913.8,0,
2026-08-16T14:02:46,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.78,-109.61,58.6,35.1,2914.4,0,
2026-08-16T14:02:47,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.85,-109.61,58.62,35.1,2914.7,0,
2026-08-16T14:02:48,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.95,-109.71,58.64,35.1,2914.6,0,
2026-08-16T14:02:49,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.04,-109.87,58.66,35.1,2914.1,0,
2026-08-16T14:02:50,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.07,-110.07,58.68,35.1,2913.1,0,
2026-08-16T14:02:51,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.03,-110.25,58.7,35.1,2911.8,0,
2026-08-16T14:02:52,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.94,-110.37,58.73,35.1,2910.1,0,
2026-08-16T14:02:53,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.84,-110.4,58.75,35.1,2908.1,0,
2026-08-16T14:02:54,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.78,-110.33,58.77,35.1,2905.9,0,
2026-08-16T14:02:55,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.78,-110.18,58.79,35.2,2903.5,0,
2026-08-16T14:02:56,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.85,-109.99,58.81,35.2,2901.1,0,
2026-08-16T14:02:57,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.95,-109.8,58.84,35.2,2898.8,0,
2026-08-16T14:02:58,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.04,-109.66,58.86,35.2,2896.6,0,
2026-08-16T14:02:59,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.07,-109.6,58.88,35.2,2894.7,0,
2026-08-16T14:03:00,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.02,-109.64,58.9,35.2,2893.0,0,
2026-08-16T14:03:01,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.93,-109.77,58.92,35.2,2891.8,0,
2026-08-16T14:03:02,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.83,-109.96,58.94,35.2,2890.9,0,
2026-08-16T14:03:03,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.77,-110.15,58.97,35.2,2890.5,0,
2026-08-16T14:03:04,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.78,-110.31,58.99,35.2,2890.4,0,
2026-08-16T14:03:05,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.85,-110.39,59.01,35.2,2890.8,0,
2026-08-16T14:03:06,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.95,-110.38,59.03,35.2,2891.5,0,
2026-08-16T14:03:07,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.04,-110.27,59.05,35.2,2892.5,0,
2026-08-16T14:03:08,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.06,-110.1,59.07,35.2,2893.6,0,
2026-08-16T14:03:09,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,405.02,-109.9,59.09,35.3,2894.9,0,
2026-08-16T14:03:10,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.93,-109.73,59.12,35.3,2896.2,0,
2026-08-16T14:03:11,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.83,-109.62,59.14,35.3,2897.4,0,
2026-08-16T14:03:12,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.77,-109.61,59.16,35.3,2898.3,0,
2026-08-16T14:03:13,LSVA0000DEMO00002,dc_charging,0,0,0,0,0,35.3,404.77,-109.69,59.18,35.3,2899.1,0,
